id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
5565245,Baseball Cards 2023 Topps Chrome TacoFractor,Wil Myers #TF-46,$107.64,,,,,,,,,,,$59.00,$118.00,,,,,,1,,,,,2023-06-01
5565244,Baseball Cards 2023 Topps Chrome TacoFractor,Will Benson #TF-45,$135.04,,,,,,,,,,,$74.50,$149.00,,,,,,1,,,,,2023-06-01
5565295,Baseball Cards 2023 Topps Chrome TacoFractor,William Contreras #TF-96,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565353,Baseball Cards 2023 Topps Chrome TacoFractor,Willson Contreras #TF-154,$349.99,,,,,,,,,,,$192.50,$385.00,,,,,,1,,,,,2023-06-01
5565290,Baseball Cards 2023 Topps Chrome TacoFractor,Willy Adames #TF-91,,,,,,$400.00,$520.00,$240.00,$240.00,,,,,,,,,,1,,,,,2023-06-01
5565339,Baseball Cards 2023 Topps Chrome TacoFractor,Wilmer Flores #TF-140,$90.00,,,,,,,,,,,$39.60,$98.99,,,,,,1,,,,,2023-06-01
5565333,Baseball Cards 2023 Topps Chrome TacoFractor,Xander Bogaerts #TF-134,$111.38,,,,,,,,,,,$61.50,$123.00,,,,,,1,,,,,2023-06-01
5565385,Baseball Cards 2023 Topps Chrome TacoFractor,Yasmani Grandal #TF-186,$109.70,,,,,,,,,,,$60.50,$121.00,,,,,,5,,,,,2023-06-01
5565239,Baseball Cards 2023 Topps Chrome TacoFractor,Yoan Moncada #TF-40,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565258,Baseball Cards 2023 Topps Chrome TacoFractor,Yonathan Daza #TF-59,$65.00,,,,,,,,,,,$28.80,$71.99,,,,,,1,,,,,2023-06-01
5565264,Baseball Cards 2023 Topps Chrome TacoFractor,Zack Short #TF-65,$220.00,,,,,,,,,,,$121.00,$242.00,,,,,,1,,,,,2023-06-01
