id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
10516606,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Rose Gold Logofractor] #FS-3,,,,,,,,,,,,,,,,,,,0,,,,,2023-08-28
6591745,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Rose Gold] #FS-3,,,,,,,,,,,,,,,,,,,0,,,,,2023-04-01
10516598,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Yellow Logofractor] #FS-3,$53.00,,$48.57,$77.97,$92.00,$94.00,$122.00,$56.00,$56.00,,,$23.20,$57.99,,,$21.20,$52.99,,8,,,,,2023-08-28
6591741,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Yellow] #FS-3,$44.57,,,$36.49,$40.00,$102.00,$133.00,$61.00,$105.00,,,$19.60,$48.99,,,,,,7,,,,,2023-04-01
5563094,Baseball Cards 2023 Topps Chrome Future Stars,Hunter Greene #FS-3,$1.17,,$5.95,$9.95,$22.61,$39.99,$52.00,$24.00,$20.00,,,,$1.29,,,$1.30,$6.59,,21,,,,,2023-06-01
5563134,Baseball Cards 2023 Topps Chrome Future Stars,Hunter Greene [Gold] #FS-3,$9.28,,,,,,,,,,,$2.00,$9.99,,,,,,4,,,,,2023-06-01
5563114,Baseball Cards 2023 Topps Chrome Future Stars,Hunter Greene [Green] #FS-3,$5.52,,,,,,,,,,,$1.20,$6.09,,,,,,4,,,,,2023-06-01
5563154,Baseball Cards 2023 Topps Chrome Future Stars,Hunter Greene [Orange] #FS-3,$6.50,,,,,,,,,,,$1.40,$7.19,,,,,,2,,,,,2023-06-01
5563174,Baseball Cards 2023 Topps Chrome Future Stars,Hunter Greene [Red] #FS-3,$112.12,,,,,,,,,,,$61.50,$123.00,,,,,,2,,,,,2023-06-01
5563101,Baseball Cards 2023 Topps Chrome Future Stars,Jeremy Pena #FS-10,$1.49,,$6.22,$11.88,$17.00,$17.25,$22.00,$10.00,$7.00,,,,$1.59,,,$1.40,$6.79,,15,,,,,2023-06-01
5563141,Baseball Cards 2023 Topps Chrome Future Stars,Jeremy Pena [Gold] #FS-10,$9.99,$23.99,,,,,,,,,,$2.80,$10.99,$7.80,$25.99,,,,3,,,,,2023-06-01
5563121,Baseball Cards 2023 Topps Chrome Future Stars,Jeremy Pena [Green] #FS-10,$4.00,,$10.50,,,$68.00,$88.00,$41.00,$41.00,,,$0.90,$4.39,,,$3.00,$11.99,,7,,,,,2023-06-01
5563161,Baseball Cards 2023 Topps Chrome Future Stars,Jeremy Pena [Orange] #FS-10,$20.38,,,,$40.00,,,,$19.99,,,$6.60,$21.99,,,,,,2,,,,,2023-06-01
5563181,Baseball Cards 2023 Topps Chrome Future Stars,Jeremy Pena [Red] #FS-10,$10.01,,,,,,,,,,,$2.80,$10.99,,,,,,1,,,,,2023-06-01
