id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
5563989,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Aqua Wave] #RA-LV,$4.25,,,,,,,,$60.00,,,$0.90,$4.69,,,,,,4,,,,,2023-06-01
5563477,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Black & White Mini Diamond] #RA-LV,$12.75,,,,,,,,,,,$3.50,$13.99,,,,,,2,,,,,2023-06-01
5564248,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Blue RayWave] #RA-LV,$8.20,,,,,,,,$65.00,,,$1.80,$8.99,,,,,,3,,,,,2023-06-01
5564119,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Blue] #RA-LV,$10.50,,$19.77,$32.79,$38.00,$39.00,$51.00,$23.00,$23.00,,,$3.00,$11.99,,,$6.60,$21.99,,9,,,,,2023-06-01
5564634,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Gold Wave] #RA-LV,$35.00,,,,,$40.00,$52.00,$24.00,$24.00,,,$15.60,$38.99,,,,,,5,,,,,2023-06-01
5564506,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Gold] #RA-LV,$28.05,,,,,,,,,,,$9.30,$30.99,,,,,,3,,,,,2023-06-01
5564377,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Green] #RA-LV,$27.95,,$27.80,$99.99,$100.00,$102.32,$133.00,$61.00,$61.00,,,$9.30,$30.99,,,$9.30,$30.99,,7,,,,,2023-06-01
5564893,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Orange Wave] #RA-LV,$35.00,,,,,,,,$150.00,,,$15.60,$38.99,,,,,,1,,,,,2023-06-01
5564764,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Orange] #RA-LV,$48.15,,,,,,,,,,,$21.20,$52.99,,,,,,2,,,,,2023-06-01
5563734,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Purple Speckle] #RA-LV,$27.53,,$31.52,$50.94,$60.00,$61.00,$79.00,$37.00,$37.00,,,$9.00,$29.99,,,$10.50,$34.99,,11,,,,,2023-06-01
5563862,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Purple] #RA-LV,$5.25,,$9.28,$16.61,$31.70,$55.00,$72.00,$33.00,$33.00,,,$1.20,$5.79,,,$2.00,$9.99,,9,,,,,2023-06-01
5565152,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Red Wave] #RA-LV,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565022,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Red] #RA-LV,$142.50,,,,,,,,,,,$78.50,$157.00,,,,,,1,,,,,2023-06-01
5563606,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland [Refractor] #RA-LV,$24.93,,$25.29,$41.30,$45.00,$94.43,$123.00,$57.00,$57.00,,,$8.10,$26.99,,,$8.40,$27.99,,44,,,,,2023-06-01
5563342,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato #RA-LL,$1.15,,$8.04,$9.00,$11.00,$11.00,$14.00,$7.00,$1.75,,,,$1.29,,,$1.80,$8.79,,28,,,,,2023-06-01
5563984,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Aqua Wave] #RA-LL,$4.25,,$8.47,$9.00,$29.46,$40.99,$53.00,$25.00,$25.00,,,$0.90,$4.69,,,$1.90,$9.29,,9,,,,,2023-06-01
5563471,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Black & White Mini Diamond] #RA-LL,$4.35,,,,,,,,,,,$1.00,$4.79,,,,,,1,,,,,2023-06-01
5564243,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Blue RayWave] #RA-LL,$3.98,,,,,,,,,,,$0.90,$4.39,,,,,,3,,,,,2023-06-01
5564114,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Blue] #RA-LL,$3.00,,$7.45,$13.79,$23.00,$23.50,$31.00,$14.00,$12.00,,,,$3.29,,,$1.60,$8.19,,9,,,,,2023-06-01
5564629,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Gold Wave] #RA-LL,$6.00,,,$11.12,$12.00,,,,,,,$1.30,$6.59,,,,,,6,,,,,2023-06-01
5564501,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Gold] #RA-LL,$5.25,,,,,,,,,,,$1.20,$5.79,,,,,,2,,,,,2023-06-01
5564372,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Green] #RA-LL,$2.60,,,,,,,,,,,,$2.89,,,,,,1,,,,,2023-06-01
5564888,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Orange Wave] #RA-LL,$9.99,,,,,,,,,,,$2.80,$10.99,,,,,,1,,,,,2023-06-01
5564759,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Orange] #RA-LL,$11.12,,,,,,,,,,,$3.00,$11.99,,,,,,1,,,,,2023-06-01
5563729,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Purple Speckle] #RA-LL,$3.47,,,$14.95,$16.00,,,,,,,$0.80,$3.79,,,,,,4,,,,,2023-06-01
5563857,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Purple] #RA-LL,$1.62,,$6.32,$7.00,$23.61,$34.19,$44.00,$21.00,$21.00,,,,$1.79,,,$1.40,$6.99,,7,,,,,2023-06-01
5565147,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Red Wave] #RA-LL,,,,$30.00,$33.00,,,,,,,,,,,,,,1,,,,,2023-06-01
5565017,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Red] #RA-LL,$14.55,,,,,,,,,,,$4.00,$15.99,,,,,,1,,,,,2023-06-01
5563601,Baseball Cards 2023 Topps Chrome Rookie Autographs,Luis Liberato [Refractor] #RA-LL,$3.01,,$7.46,$8.00,$26.73,$37.85,$49.00,$23.00,$23.00,,,,$3.29,,,$1.60,$8.19,,12,,,,,2023-06-01
5563364,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson #RA-MWI,$1.34,,$33.05,$36.00,$40.00,$43.00,$56.00,$26.00,$4.25,,,,$1.49,,,$14.40,$35.99,,16,,,,,2023-06-01
5564006,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Aqua Wave] #RA-MWI,$2.14,,$8.09,$14.77,$28.45,$39.83,$52.00,$24.00,$24.00,,,,$2.39,,,$1.80,$8.89,,6,,,,,2023-06-01
5563494,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Black & White Mini Diamond] #RA-MWI,$8.00,,,,,,,,,,,$1.80,$8.79,,,,,,1,,,,,2023-06-01
