id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
5565779,Baseball Cards 2023 Topps Chrome Titans,Adley Rutschman [Red] #CT-10,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
6032748,Baseball Cards 2023 Topps Chrome Titans,Anthony Volpe #CT-19,$1.75,,$6.26,$8.49,$9.00,$21.90,$28.00,$13.00,$4.75,,,,$1.89,,,$1.40,$6.89,,65,,,,,2023-06-01
6032768,Baseball Cards 2023 Topps Chrome Titans,Anthony Volpe [Gold] #CT-19,$29.99,,,,,$52.13,$68.00,$31.00,$31.00,,,$9.90,$32.99,,,,,,6,,,,,2023-06-01
6032758,Baseball Cards 2023 Topps Chrome Titans,Anthony Volpe [Green] #CT-19,$21.25,,,$22.19,$24.00,,,,,,,$6.90,$22.99,,,,,,4,,,,,2023-06-01
6032778,Baseball Cards 2023 Topps Chrome Titans,Anthony Volpe [Orange] #CT-19,$29.94,,,$39.00,$43.00,,,,,,,$9.90,$32.99,,,,,,3,,,,,2023-06-01
6032788,Baseball Cards 2023 Topps Chrome Titans,Anthony Volpe [Red] #CT-19,$224.15,,,,,,,,,,,$123.50,$247.00,,,,,,2,,,,,2023-06-01
6032798,Baseball Cards 2023 Topps Chrome Titans,Anthony Volpe [Superfractor] #CT-19,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565736,Baseball Cards 2023 Topps Chrome Titans,Bo Bichette #CT-7,$1.67,,$6.27,$6.95,$23.48,$30.60,$40.00,$18.00,$12.99,,,,$1.79,,,$1.40,$6.89,,55,,,,,2023-06-01
5565756,Baseball Cards 2023 Topps Chrome Titans,Bo Bichette [Gold] #CT-7,$43.50,,,,$20.00,$155.96,$203.00,$94.00,$94.00,,,$19.20,$47.99,,,,,,5,,,,,2023-06-01
5565746,Baseball Cards 2023 Topps Chrome Titans,Bo Bichette [Green] #CT-7,$1.69,,$6.38,$12.13,$23.76,$32.51,$42.00,$20.00,$14.50,,,,$1.89,,,$1.40,$6.99,,7,,,,,2023-06-01
5565766,Baseball Cards 2023 Topps Chrome Titans,Bo Bichette [Orange] #CT-7,$23.75,,,$4.99,$5.00,$24.50,$32.00,$15.00,$15.00,,,$7.80,$25.99,,,,,,3,,,,,2023-06-01
5565776,Baseball Cards 2023 Topps Chrome Titans,Bo Bichette [Red] #CT-7,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565731,Baseball Cards 2023 Topps Chrome Titans,Bryce Harper #CT-2,$1.38,,$0.99,$7.64,$14.73,$27.76,$36.00,$19.95,$7.20,,,,$1.49,,,,$1.09,,127,,,,,2023-06-01
5565751,Baseball Cards 2023 Topps Chrome Titans,Bryce Harper [Gold] #CT-2,$50.00,,,$86.55,$95.00,$104.00,$135.00,$62.00,$76.00,,,$22.00,$54.99,,,,,,4,,,,,2023-06-01
5565741,Baseball Cards 2023 Topps Chrome Titans,Bryce Harper [Green] #CT-2,$33.46,,,$26.94,$58.50,,,,,,,$14.80,$36.99,,,,,,8,,,,,2023-06-01
5565761,Baseball Cards 2023 Topps Chrome Titans,Bryce Harper [Orange] #CT-2,$30.00,,,,,$139.99,$182.00,$84.00,$59.99,,,$9.90,$32.99,,,,,,5,,,,,2023-06-01
5565771,Baseball Cards 2023 Topps Chrome Titans,Bryce Harper [Red] #CT-2,$122.50,,,,,,,,,,,$67.50,$135.00,,,,,,1,,,,,2023-06-01
5565730,Baseball Cards 2023 Topps Chrome Titans,Clayton Kershaw #CT-1,$1.47,,$6.20,$7.00,$17.40,$29.60,$38.00,$18.00,$20.49,,,,$1.59,,,$1.40,$6.79,,91,,,,,2023-06-01
5565750,Baseball Cards 2023 Topps Chrome Titans,Clayton Kershaw [Gold] #CT-1,$34.10,,,,,$96.68,$126.00,$58.00,$58.00,,,$15.20,$37.99,,,,,,4,,,,,2023-06-01
5565740,Baseball Cards 2023 Topps Chrome Titans,Clayton Kershaw [Green] #CT-1,$6.56,,$10.35,$18.26,$34.62,$40.00,$52.00,$24.00,$24.00,,,$1.40,$7.19,,,$2.80,$10.99,,8,,,,,2023-06-01
5565760,Baseball Cards 2023 Topps Chrome Titans,Clayton Kershaw [Orange] #CT-1,$37.25,,,,,$149.99,$195.00,$90.00,$90.00,,,$16.40,$40.99,,,,,,3,,,,,2023-06-01
5565770,Baseball Cards 2023 Topps Chrome Titans,Clayton Kershaw [Red] #CT-1,$109.95,,,,,,,,,,,$60.50,$121.00,,,,,,1,,,,,2023-06-01
6032743,Baseball Cards 2023 Topps Chrome Titans,Fernando Tatis Jr. #CT-14,$1.75,,$6.42,$7.00,$8.00,$8.00,$10.00,$5.00,$5.00,,,,$1.89,,,$1.40,$7.09,,51,,,,,2023-06-01
6032763,Baseball Cards 2023 Topps Chrome Titans,Fernando Tatis Jr. [Gold] #CT-14,$21.75,,,$34.00,$37.00,,,,,,,$7.20,$23.99,,,,,,2,,,,,2023-06-01
6032753,Baseball Cards 2023 Topps Chrome Titans,Fernando Tatis Jr. [Green] #CT-14,$5.13,,$9.09,$12.50,$31.16,$42.97,$56.00,$26.00,$26.00,,,$1.10,$5.59,,,$2.00,$9.99,,9,,,,,2023-06-01
6032773,Baseball Cards 2023 Topps Chrome Titans,Fernando Tatis Jr. [Orange] #CT-14,$15.13,,,,,,,,,,,$4.30,$16.99,,,,,,3,,,,,2023-06-01
6032783,Baseball Cards 2023 Topps Chrome Titans,Fernando Tatis Jr. [Red] #CT-14,$134.67,,,,,,,,,,,$74.00,$148.00,,,,,,1,,,,,2023-06-01
6032793,Baseball Cards 2023 Topps Chrome Titans,Fernando Tatis Jr. [Superfractor] #CT-14,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
6032741,Baseball Cards 2023 Topps Chrome Titans,Gunnar Henderson #CT-12,$1.77,$7.99,$8.49,$11.12,$13.76,$27.14,$35.00,$16.00,$17.95,,,,$1.99,$1.80,$8.79,$1.90,$9.29,,202,,,,,2023-06-01
6032761,Baseball Cards 2023 Topps Chrome Titans,Gunnar Henderson [Gold] #CT-12,$90.00,,,$51.00,$56.00,$167.87,$218.00,$101.00,$84.99,,,$39.60,$98.99,,,,,,8,,,,,2023-06-01
6032751,Baseball Cards 2023 Topps Chrome Titans,Gunnar Henderson [Green] #CT-12,$24.79,,$13.50,$30.00,$33.00,,,,,,,$8.10,$26.99,,,$3.80,$14.99,,6,,,,,2023-06-01
6032771,Baseball Cards 2023 Topps Chrome Titans,Gunnar Henderson [Orange] #CT-12,$63.00,,,$197.50,$217.00,$250.00,$325.00,$150.00,$150.00,,,$27.60,$68.99,,,,,,6,,,,,2023-06-01
6032781,Baseball Cards 2023 Topps Chrome Titans,Gunnar Henderson [Red] #CT-12,$111.46,,$161.46,$178.00,$196.00,,,,,,,$61.50,$123.00,,,$89.00,$178.00,,3,,,,,2023-06-01
6032791,Baseball Cards 2023 Topps Chrome Titans,Gunnar Henderson [Superfractor] #CT-12,$1026.99,,,,,,,,,,,$678.00,$1130.00,,,,,,1,,,,,2023-06-01
6032749,Baseball Cards 2023 Topps Chrome Titans,Joey Votto #CT-20,$1.53,,$6.19,$11.84,$23.25,$44.00,$57.00,$26.00,$26.00,,,,$1.69,,,$1.40,$6.79,,63,,,,,2023-06-01
6032769,Baseball Cards 2023 Topps Chrome Titans,Joey Votto [Gold] #CT-20,$12.99,,,,,$69.99,$91.00,$42.00,$42.00,,,$3.50,$13.99,,,,,,4,,,,,2023-06-01
6032759,Baseball Cards 2023 Topps Chrome Titans,Joey Votto [Green] #CT-20,$14.24,,,$19.99,$22.00,,,,,,,$4.00,$15.99,,,,,,5,,,,,2023-06-01
6032779,Baseball Cards 2023 Topps Chrome Titans,Joey Votto [Orange] #CT-20,$5.50,,,,,,,,,,,$1.20,$6.09,,,,,,1,,,,,2023-06-01
6032789,Baseball Cards 2023 Topps Chrome Titans,Joey Votto [Red] #CT-20,$100.00,,,,$295.99,,,,,,,$55.00,$110.00,,,,,,2,,,,,2023-06-01
6032799,Baseball Cards 2023 Topps Chrome Titans,Joey Votto [Superfractor] #CT-20,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
6032744,Baseball Cards 2023 Topps Chrome Titans,Jordan Walker #CT-15,$1.49,,$5.75,$12.50,$13.04,$33.27,$43.00,$20.00,$20.00,,,,$1.59,,,$1.30,$6.29,,257,,,,,2023-06-01
6032764,Baseball Cards 2023 Topps Chrome Titans,Jordan Walker [Gold] #CT-15,$34.00,,$13.01,$60.00,$66.00,$96.00,$125.00,$58.00,$58.00,,,$14.80,$36.99,,,$3.50,$13.99,,7,,,,,2023-06-01
6032754,Baseball Cards 2023 Topps Chrome Titans,Jordan Walker [Green] #CT-15,$11.27,,$14.22,$24.25,$45.23,$59.42,$77.00,$36.00,$36.00,,,$3.00,$11.99,,,$4.00,$15.99,,6,,,,,2023-06-01
6032774,Baseball Cards 2023 Topps Chrome Titans,Jordan Walker [Orange] #CT-15,$15.00,,$14.50,,,,,,,,,$4.30,$16.99,,,$4.00,$15.99,,3,,,,,2023-06-01
6032784,Baseball Cards 2023 Topps Chrome Titans,Jordan Walker [Red] #CT-15,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
6032794,Baseball Cards 2023 Topps Chrome Titans,Jordan Walker [Superfractor] #CT-15,,,,,,$209.99,$273.00,$126.00,$126.00,,,,,,,,,,1,,,,,2023-06-01
5565737,Baseball Cards 2023 Topps Chrome Titans,Jose Ramirez #CT-8,$1.25,,$6.02,$11.57,$14.99,$37.00,$48.00,$22.00,$22.50,,,,$1.39,,,$1.30,$6.59,,84,,,,,2023-06-01
5565757,Baseball Cards 2023 Topps Chrome Titans,Jose Ramirez [Gold] #CT-8,$17.66,,,,,,,,,,,$4.80,$18.99,,,,,,3,,,,,2023-06-01
5565747,Baseball Cards 2023 Topps Chrome Titans,Jose Ramirez [Green] #CT-8,$6.16,,$9.95,$17.64,$33.51,$45.70,$59.00,$27.00,$27.00,,,$1.40,$6.79,,,$2.80,$10.99,,7,,,,,2023-06-01
5565767,Baseball Cards 2023 Topps Chrome Titans,Jose Ramirez [Orange] #CT-8,$34.00,,,,,,,,,,,$14.80,$36.99,,,,,,2,,,,,2023-06-01
5565777,Baseball Cards 2023 Topps Chrome Titans,Jose Ramirez [Red] #CT-8,$199.99,,,,,,,,,,,$110.00,$220.00,,,,,,1,,,,,2023-06-01
5565735,Baseball Cards 2023 Topps Chrome Titans,Juan Soto #CT-6,$1.47,,$3.75,$11.85,$13.00,$29.99,$39.00,$18.00,$10.58,,,,$1.59,,,$0.80,$4.09,,95,,,,,2023-06-01
5565755,Baseball Cards 2023 Topps Chrome Titans,Juan Soto [Gold] #CT-6,$9.00,,,,,,,,,,,$2.00,$9.89,,,,,,5,,,,,2023-06-01
